year,district_id,cpr,cpr_num,inside_elections,inside_elections_num,crystal_ball,crystal_ball_num,avg
2018,NY21,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2018,NY22,Tossup,4,Tilt Democratic,3.5,Lean Democratic,3,3.5
2018,NY23,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2018,NY24,Lean Republican,5,Lean Republican,5,Lean Republican,5,5
2018,NY25,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,NY26,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,NY27,Lean Republican,5,Lean Republican,5,Lean Republican,5,5
2018,OH01,Lean Republican,5,Tilt Republican,4.5,Lean Republican,5,4.833333333
2018,OH02,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,OH03,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,OH04,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,OH05,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,OH06,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,OH07,Solid Republican,7,Solid Republican,7,Likely Republican,6,6.666666667
2018,OH08,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,OH09,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,OH10,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2018,OH11,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,OH12,Tossup,4,Tossup,4,Lean Republican,5,4.333333333
2018,OH13,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,OH14,Likely Republican,6,Likely Republican,6,Lean Republican,5,5.666666667
2018,OH15,Solid Republican,7,Solid Republican,7,Likely Republican,6,6.666666667
2018,OH16,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,OK01,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,OK02,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,OK03,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,OK04,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,OK05,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2018,OR01,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,OR02,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,OR03,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,OR04,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,OR05,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,PA01,Tossup,4,Tossup,4,Lean Republican,5,4.333333333
2018,PA02,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,PA03,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,PA04,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,PA05,Likely Democratic,2,Likely Democratic,2,Safe Democratic,1,1.666666667
2018,PA06,Likely Democratic,2,Likely Democratic,2,Safe Democratic,1,1.666666667
2018,PA07,Lean Democratic,3,Lean Democratic,3,Lean Democratic,3,3
2018,PA08,Likely Democratic,2,Lean Democratic,3,Likely Democratic,2,2.333333333
2018,PA09,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,PA10,Tossup,4,Lean Republican,5,Lean Republican,5,4.666666667
2018,PA11,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,PA12,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,PA13,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,PA14,Likely Republican,6,Likely Republican,6,Safe Republican,7,6.333333333
2018,PA15,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,PA16,Lean Republican,5,Likely Republican,6,Lean Republican,5,5.333333333
2018,PA17,Likely Democratic,2,Lean Democratic,3,Likely Democratic,2,2.333333333
2018,PA18,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,RI01,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,RI02,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,SC01,Lean Republican,5,Likely Republican,6,Lean Republican,5,5.333333333
2018,SC02,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,SC03,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,SC04,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,SC05,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,SC06,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,SC07,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,SD00,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TN01,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TN02,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TN03,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TN04,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TN05,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,TN06,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TN07,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TN08,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TN09,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,TX01,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TX02,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2018,TX03,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TX04,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TX05,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TX06,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2018,TX07,Tossup,4,Tilt Republican,4.5,Lean Republican,5,4.5
2018,TX08,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TX09,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,TX10,Likely Republican,6,Solid Republican,7,Safe Republican,7,6.666666667
2018,TX11,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TX12,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TX13,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TX14,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TX15,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,TX16,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,TX17,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TX18,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,TX19,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TX20,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,TX21,Likely Republican,6,Likely Republican,6,Likely Republican,6,6
2018,TX22,Lean Republican,5,Solid Republican,7,Likely Republican,6,6
2018,TX23,Lean Republican,5,Lean Republican,5,Lean Republican,5,5
2018,TX24,Likely Republican,6,Solid Republican,7,Safe Republican,7,6.666666667
2018,TX25,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TX26,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TX27,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,TX28,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,TX29,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,TX30,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,TX31,Likely Republican,6,Likely Republican,6,Likely Republican,6,6
2018,TX32,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2018,TX33,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,TX34,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,TX35,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,TX36,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,UT01,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,UT02,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,UT03,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,UT04,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2018,VA01,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,VA02,Tossup,4,Tilt Republican,4.5,Lean Democratic,3,3.833333333
2018,VA03,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,VA04,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,VA05,Lean Republican,5,Likely Republican,6,Lean Republican,5,5.333333333
2018,VA06,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,VA07,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2018,VA08,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,VA09,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,VA10,Lean Democratic,3,Tilt Democratic,3.5,Lean Democratic,3,3.166666667
2018,VA11,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,VT00,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,WA01,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,WA02,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,WA03,Lean Republican,5,Likely Republican,6,Lean Republican,5,5.333333333
2018,WA04,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,WA05,Lean Republican,5,Likely Republican,6,Lean Republican,5,5.333333333
2018,WA06,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,WA07,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,WA08,Lean Democratic,3,Tossup,4,Lean Democratic,3,3.333333333
2018,WA09,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,WA10,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,WI01,Lean Republican,5,Lean Republican,5,Lean Republican,5,5
2018,WI02,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,WI03,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,WI04,Solid Democratic,1,Solid Democratic,1,Safe Democratic,1,1
2018,WI05,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,WI06,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2018,WI07,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,WI08,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,WV01,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2018,WV02,Likely Republican,6,Solid Republican,7,Safe Republican,7,6.666666667
2018,WV03,Lean Republican,5,Lean Republican,5,Lean Republican,5,5
2018,WY00,Solid Republican,7,Solid Republican,7,Safe Republican,7,7
2016,AK00,Lean Republican,5,Solid Republican,7,Lean Republican,5,5.666666667
2016,AL01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,AL02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,AL03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,AL04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,AL05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,AL06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,AL07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,AR01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,AR02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,AR03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,AR04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,AZ01,Lean Democratic,3,Lean Democratic,3,Lean Democratic,3,3
2016,AZ02,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2016,AZ03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,AZ04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,AZ05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,AZ06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,AZ07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,AZ08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,AZ09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,CA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA03,Likely Republican,6,Likely Republican,6,Likely Republican,6,6
2016,CA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,CA05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA06,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA07,Lean Democratic,3,Lean Democratic,3,Lean Democratic,3,3
2016,CA08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,CA09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA10,Tossup,4,Lean Republican,5,Lean Democratic,3,4
2016,CA11,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA14,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA15,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA16,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA17,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA18,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA19,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA20,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA21,Lean Republican,5,Likely Republican,6,Lean Republican,5,5.333333333
2016,CA22,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,CA23,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,CA24,Lean Democratic,3,Likely Democratic,2,Lean Democratic,3,2.666666667
2016,CA25,Tossup,4,Likely Republican,6,Lean Democratic,3,4.333333333
2016,CA26,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA27,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA28,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA29,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA30,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA31,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA32,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA33,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA34,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA35,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA36,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA37,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA38,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA39,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,CA40,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA41,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA42,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,CA43,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA44,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA45,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,CA46,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA47,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA48,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,CA49,Tossup,4,Tilt Republican,4.5,Lean Democratic,3,3.833333333
2016,CA50,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,CA51,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA52,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CA53,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CO01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CO02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CO03,Solid Republican,7,Solid Republican,7,Likely Republican,6,6.666666667
2016,CO04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,CO05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,CO06,Tossup,4,Tilt Republican,4.5,Lean Republican,5,4.5
2016,CO07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CT01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CT02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CT03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CT04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,CT05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,DE00,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,FL01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,FL02,Likely Republican,6,Solid Republican,7,Safe Republican,7,6.666666667
2016,FL03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,FL04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,FL05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,FL06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,FL07,Tossup,4,Tilt Democratic,3.5,Lean Democratic,3,3.5
2016,FL08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,FL09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,FL10,Likely Democratic,2,Safe Democratic,1,Safe Democratic,1,1.333333333
2016,FL11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,FL12,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,FL13,Lean Democratic,3,Lean Democratic,3,Lean Democratic,3,3
2016,FL14,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,FL15,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,FL16,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,FL17,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,FL18,Lean Republican,5,Tossup,4,Lean Republican,5,4.666666667
2016,FL19,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,FL20,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,FL21,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,FL22,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,FL23,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,FL24,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,FL25,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,FL26,Tossup,4,Tossup,4,Lean Republican,5,4.333333333
2016,FL27,Likely Republican,6,Solid Republican,7,Solid Republican,7,6.666666667
2016,GA01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,GA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,GA03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,GA04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,GA05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,GA06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,GA07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,GA08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,GA09,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,GA10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,GA11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,GA12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,GA13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,GA14,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,HI01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,HI02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,IA01,Tossup,4,Tossup,4,Lean Republican,5,4.333333333
2016,IA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,IA03,Lean Republican,5,Tilt Republican,4.5,Lean Republican,5,4.833333333
2016,IA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,ID01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,ID02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,IL01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,IL02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,IL03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,IL04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,IL05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,IL06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,IL07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,IL08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,IL09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,IL10,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2016,IL11,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,IL12,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2016,IL13,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,IL14,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,IL15,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,IL16,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,IL17,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,IL18,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,IN01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,IN02,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2016,IN03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,IN04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,IN05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,IN06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,IN07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,IN08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,IN09,Lean Republican,5,Likely Republican,6,Lean Republican,5,5.333333333
2016,KS01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,KS02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,KS03,Lean Republican,5,Lean Republican,5,Lean Republican,5,5
2016,KS04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,KY01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,KY02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,KY03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,KY04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,KY05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,KY06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,LA01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,LA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,LA03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,LA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,LA05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,LA06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MA01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MA03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MA04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MA05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MA06,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MA07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MA08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MA09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MD01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MD02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MD03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MD04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MD05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MD06,Likely Democratic,2,Likely Democratic,2,Likely Democratic,2,2
2016,MD07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MD08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,ME01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,ME02,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2016,MI01,Lean Republican,5,Tilt Republican,4.5,Lean Republican,5,4.833333333
2016,MI02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MI03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MI04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MI05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MI06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MI07,Likely Republican,6,Likely Republican,6,Lean Republican,5,5.666666667
2016,MI08,Lean Republican,5,Solid Republican,7,Likely Republican,6,6
2016,MI09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MI10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MI11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MI12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MI13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MI14,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MN01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MN02,Tossup,4,Tilt Democratic,3.5,Lean Democratic,3,3.5
2016,MN03,Lean Republican,5,Likely Republican,6,Lean Republican,5,5.333333333
2016,MN04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MN05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MN06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MN07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MN08,Tossup,4,Lean Democratic,3,Lean Democratic,3,3.333333333
2016,MO01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2016,MO02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2016,MO03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
